id;object;sdh_knuckle_joint;sdh_finger_12_joint;sdh_finger_13_joint;sdh_finger_22_joint;sdh_finger_23_joint;sdh_thumb_2_joint;sdh_thumb_3_joint;direction;qw;qx;qy;qz;pos-x;pos-y;pos-z;eps_l1;vol_l1;
242;yellowsaltcube;0;-0.3113999875;0.9472;1.0986000338;1.5707963268;-0.5873999909;1.0342000041;SIDE;-0.4981139025;0.5989280196;0.3808547066;-0.4981139025;166.2367089868;-12.1045088382;133.5081876578;0.003665003;0.000018248;242
243;yellowsaltcube;0;-0.7503999954;0.9472;-0.7073999933;0.9472;-0.1563999867;0.9472;SIDE;-0.4940524269;-0.4658913693;0.5429269113;0.4940524269;178.3031255306;7.914736102;52.8955721215;0.008408482;0.000021919;243
244;yellowsaltcube;0;-0.4843999925;1.2382000073;1.0986000338;1.5707963268;-0.5183999909;1.1662000039;SIDE;-0.470385555;-0.3355440387;0.6669970445;0.470385555;147.9819344491;-70.5439932812;25.1711107179;0.007653884;0.000037844;244
245;yellowsaltcube;0;-0.7783999967;0.9472;-0.9854;1.5707963268;-0.1243999852;0.9472;TOP;0.2690159897;-0.4903406054;0.7841089754;-0.2690159897;-101.5446081748;37.6195805556;224.8488477717;0.01130413;0.000068822;245
246;yellowsaltcube;0;-0.3593999898;0.9472;-0.2233999866;0.9472;-0.589399991;1.099200004;SIDE;-0.4941428537;-0.3405938217;0.6290004205;0.4941428537;152.17908683;-66.4059089423;115.7377325497;0.012123501;0.000048021;246
247;yellowsaltcube;0;-0.9854;1.3322000085;1.0986000338;1.5707963268;-0.2153999862;0.9472;TOP;0.0099037978;-0.5324091059;0.8463712977;-0.0099037978;14.0871103125;20.3133142764;282.2057952756;0.005641101;0.000035014;247
248;yellowsaltcube;0;-0.8463999967;0.9472;-0.6033999916;0.9472;-0.2873999864;0.9472;SIDE;0.507294323;-0.308523395;0.624594472;-0.507294323;-173.20753285;73.3350196175;107.7439651517;0.007826479;0.000036004;248
249;yellowsaltcube;0;-0.9854;1.5042000102;1.0986000338;1.5707963268;0.0536000168;0.9472;SIDE;-0.4835773952;-0.4692239427;0.5586901621;0.4835773952;157.0264762101;8.2488952591;17.6810682609;0.001292102;0.000018234;249
250;yellowsaltcube;0;-0.6183999923;0.9982000024;-0.4263999897;0.9472;-0.3313999885;0.9472;SIDE;-0.4851275353;0.6193382253;0.3817364428;-0.4851275353;162.8879947274;-38.9985006791;80.8707710677;0.006209274;0.000069122;250
251;yellowsaltcube;0;-0.4003999885;0.9472;-0.231399987;0.9472;-0.563399993;1.1502000031;SIDE;0.507294323;0.624594472;0.308523395;0.507294323;-154.5569356764;67.0175815502;108.3229505431;0.014050846;0.000060802;251
252;yellowsaltcube;0;-0.9854;1.3302000084;-0.742399995;1.3762000073;-0.1103999845;0.9472;SIDE;0.507294323;-0.308523395;0.624594472;-0.507294323;-149.7096745616;65.3756892502;108.4734279433;0.015259987;0.000109762;252
253;yellowsaltcube;0;-0.8003999945;1.5707963268;-0.1683999873;1.5707963268;-0.9854;1.5707963268;SIDE;0.507294323;0.624594472;0.308523395;0.507294323;-130.9738716167;59.0293897915;109.0550584456;0.006383341;0.000015548;253
254;yellowsaltcube;0;-0.9854;1.5707963268;-0.3163999878;0.9472;-0.3443999891;1.0462000047;SIDE;0.6217389411;0.7206750346;-0.3067053694;-2.2320924251205756e-16;66.9818626099;143.4775382515;58.5507906494;0.011098057;0.000054325;254
255;yellowsaltcube;0;-0.9854;1.5707963268;-0.7803999968;1.5707963268;-0.162399987;1.3712000071;SIDE;0.5125370514;0.5746841122;0.3799338273;0.5125370514;-148.1949052218;23.915122205;66.1943908413;0.010354642;0.000042273;255
256;yellowsaltcube;0;-0.8523999969;1.5707963268;-0.9854;1.5707963268;-0.120399985;1.5707963268;SIDE;0.5064981821;-0.2770895537;0.640422175;-0.5064981821;-128.0226897832;61.3797593067;26.3285009174;0.007941904;0.000016868;256
257;yellowsaltcube;0;1.0326000307;1.5707963268;-0.9854;1.5707963268;-0.5943999912;1.3612000066;SIDE;0.707057463;0.0068223892;-0.0096406926;-0.707057463;20.4235128744;-6.1771272937;-111.1433766124;0.003552839;0.000021042;257
258;yellowsaltcube;2.2204460492503131e-16;-0.5703999933;1.0422000045;-0.3643999901;0.9472;-0.341399989;0.9472;SIDE;-0.4808521172;0.6149538776;0.3992420459;-0.4808521172;159.9656821025;-30.0167669962;123.0893130549;0.011527658;0.00009776;258
259;yellowsaltcube;0;-0.9854;1.5707963268;-0.8243999956;1.5707963268;-0.0253999837;1.0942000037;SIDE;0.498585481;0.5864570562;0.3986140459;0.498585481;-152.8541055538;17.7920675529;113.123647976;0.007706052;0.00002135;259
260;yellowsaltcube;0;-0.320399988;0.9472;-0.9854;1.1562000034;-0.8643999975;1.2072000058;SIDE;0.5003683445;-0.5631487761;-0.4267628095;-0.5003683445;-21.0750218645;-170.9012624982;72.2099467973;0.013840543;0.000189774;260
261;yellowsaltcube;0;-0.3733999905;0.9472;-0.8953999957;0.9472;-0.7523999955;0.9472;SIDE;0.5003683445;-0.5631487761;-0.4267628095;-0.5003683445;-24.4626153231;-195.4889682119;72.1733640834;0.003277176;0.000049724;261
262;yellowsaltcube;0;-0.1923999852;0.9472;-0.8873999953;0.9472;-0.7933999941;0.9472;SIDE;0.5013766457;-0.3230486436;0.6268033919;0.5013766457;-73.273208845;-186.2473535817;71.4998070282;0.000562931;0.000052605;262
263;yellowsaltcube;0;-0.4253999897;0.9472;1.0986000338;1.5707963268;-0.4573999912;0.9472;TOP;-5.515842353851635e-17;0.9749449731;-0.2220047948;0.0140060851;14.2561612482;20.2748196749;276.018222903;0.000170981;0.000000305;263
264;yellowsaltcube;0;-0.390399988;0.9472;-0.8933999956;0.9472;-0.7543999955;0.9472;SIDE;7.9149242809867524e-17;0.7013478495;-0.1317917572;0.70052989;-193.3411893315;25.0853773286;75.5043334604;0.006949658;0.000045674;264
265;yellowsaltcube;0;-0.5383999918;0.9472;-0.2253999867;0.9472;-0.5373999918;1.1872000049;SIDE;1.9559078633447462e-16;0.2880429374;0.6431142391;0.7095317764;-83.5215271996;-147.9322117494;28.3880649209;0.010863451;0.000085854;265
266;yellowsaltcube;0;-0.9854;1.5707963268;-0.542399992;1.2242000066;-0.3853999878;0.9472;TOP;-2.6900140642503227e-17;0.967312866;-0.2532559576;0.0129321029;-5.0562924795;0.2165427283;260.1176940867;0.010098292;0.000056719;266
267;yellowsaltcube;0;-0.5683999932;0.9472;1.0986000338;1.5707963268;-0.4013999886;0.9472;SIDE;0.4981898212;0.6469234637;0.291725618;0.4981898212;-156.88749676;70.7438529364;10.3553298653;0.000029041;0.000000119;267
268;yellowsaltcube;0;-0.9854;1.5707963268;-0.9563999986;1.5707963268;-0.0133999832;0.9472;SIDE;0.7344117326;0.6705117564;-0.105135111;-1.1337880802727019e-16;15.3049773089;144.4875411246;63.5036042295;0.008324206;0.000043219;268
269;yellowsaltcube;0;-0.9854;1.4622000082;-0.8883999954;1.43320001;0.0316000157;0.9472;SIDE;-0.4885844776;-0.4516077679;0.5644650923;0.4885844776;156.6125347544;5.0053241153;78.3315672118;0.010564041;0.000086238;269
270;yellowsaltcube;0;-0.7613999959;0.9472;-0.611399992;0.9582000005;-0.2463999877;0.9472;TOP;0.2690159897;-0.4903406054;0.7841089754;-0.2690159897;-118.5635489039;41.5425497747;242.4839936164;0.017950097;0.00012959;270
271;yellowsaltcube;0;-0.5523999925;1.0242000037;-0.3733999905;0.9472;-0.3493999893;0.9472;SIDE;0.498585481;-0.3986140459;0.5864570562;-0.498585481;-167.3934989118;25.9478775647;113.2129756224;0.012632599;0.000079214;271
272;yellowsaltcube;0;-0.9854;1.5707963268;-0.299399987;1.1732000042;-0.031399984;0.9472;SIDE;2.2164940093597895e-16;0.1307537556;0.6468352003;0.7513372605;-24.5711731231;-143.950161722;-5.3984113447;0.00976465;0.000043692;272
273;yellowsaltcube;0;-0.5823999939;1.0422000045;1.0986000338;1.5707963268;-0.3693999903;0.9472;SIDE;0.5119887054;-0.585357399;-0.3648175523;0.5119887054;165.7083240765;-34.3444073375;125.1491535378;0.002529596;0.000014637;273
274;yellowsaltcube;0;0.0876000184;0.9472;-0.099399984;1.3842000077;-0.9203999969;1.5707963268;SIDE;1.3490433930427873e-16;0.1851367929;0.7200992582;0.6687162525;-48.4712391433;-127.548629197;143.3781349419;0.019184217;0.000075517;274
275;yellowsaltcube;0;-0.9854;1.5707963268;1.0986000338;1.5707963268;-0.4133999891;1.5497963291;SIDE;0.5119887054;-0.585357399;-0.3648175523;0.5119887054;141.4719481057;-28.7190363118;126.3580293065;0.000397988;0.000012619;275
276;yellowsaltcube;0;-0.0653999856;0.9472;-0.9854;1.2092000059;-0.9053999962;1.1622000037;SIDE;1.1995943795738023e-16;-0.6832253601;0.2267045601;0.6941240161;150.2248197811;-67.375983866;77.4928561698;0.01521369;0.000251742;276
277;yellowsaltcube;1.6653345369377351e-16;-0.4963999898;1.0902000035;-0.2883999865;0.9472;-0.4403999904;1.0932000037;SIDE;0.498585481;-0.3986140459;0.5864570562;-0.498585481;-164.9460248155;20.097873204;113.1932003671;0.016259428;0.000121199;277
278;yellowsaltcube;0;-0.4983999899;1.0852000033;1.0986000338;1.5707963268;-0.4093999889;1.0332000041;SIDE;0.4991784402;-0.3883309185;0.5923182146;-0.4991784402;-165.4724038015;22.5345185739;132.869810592;0.009173967;0.000048878;278
279;yellowsaltcube;0;-0.2043999857;0.9472;-0.8703999978;0.9472;-0.8043999947;0.9472;SIDE;0.4865128012;0.6474266654;0.3277946026;-0.4865128012;67.8360582279;180.4813785352;80.9720207077;0.003440196;0.000045376;279
280;yellowsaltcube;0;-0.6383999933;0.9492000001;-0.5043999902;0.9472;-0.2853999863;0.9472;SIDE;0.5094657423;0.5740588821;0.3890317658;0.5094657423;-171.0340322191;27.0628033073;23.7124407925;0.009430648;0.000079483;280
281;yellowsaltcube;0;-0.6263999927;0.9532000003;1.0986000338;1.5707963268;-0.2963999868;0.9472;SIDE;0.5056727557;0.3672441518;-0.5947452071;-0.5056727557;164.8407447112;-39.0943109843;5.9991866543;0.000746637;0.000011199;281
282;yellowsaltcube;0;-0.7733999964;0.9472;-0.6053999917;0.9472;-0.2673999887;0.9472;SIDE;-0.4922560501;0.6625725582;0.2763432059;-0.4922560501;158.9775213084;-83.7961853028;49.805704573;0.006340999;0.000014894;282
283;yellowsaltcube;0;-0.1093999845;0.9472;-0.9854;1.2372000073;-0.9713999993;1.3102000075;SIDE;0.4865128012;0.6474266654;0.3277946026;-0.4865128012;60.0887946337;156.8438993649;79.6462811876;0.016203936;0.000216971;283
284;yellowsaltcube;3.3306690738754701e-16;-0.9854;1.5707963268;-0.8093999949;1.5707963268;-0.0403999845;1.120200005;SIDE;0.5094657423;0.5740588821;0.3890317658;0.5094657423;-151.1199712136;17.850816287;24.5269381849;0.010245051;0.000045176;284
285;yellowsaltcube;0;-0.742399995;0.9472;-0.5743999935;0.9472;-0.251399988;0.9472;SIDE;-0.4727614921;0.6326624846;0.3908085514;-0.4727614921;164.2409602784;-51.3811162895;128.4497806374;0.003640224;0.000017367;285
286;yellowsaltcube;0;-0.9854;1.4352000101;-0.7673999962;1.5042000102;-0.0453999847;0.9472;SIDE;0.5018007734;-0.3282343907;0.6234213282;-0.5018007734;-147.4186839125;58.0604394124;71.4738742764;0.013481516;0.00008094;286
287;yellowsaltcube;1.6653345369377351e-16;-0.3323999885;1.5707963268;-0.0113999831;1.43220001;-0.9854;1.5707963268;SIDE;-0.4913201012;0.5843332886;0.4192418445;-0.4913201012;142.8904073373;0.1101388786;116.5198063629;0.002784846;0.000039271;287
288;yellowsaltcube;0;-0.5323999915;1.0592000021;1.0986000338;1.5707963268;-0.3643999901;0.990200002;SIDE;0.5173806811;0.5822578685;0.3544153442;0.5173806811;-156.4292743086;46.9570051398;-0.4457661054;0.007548308;0.00003735;288
289;yellowsaltcube;0;-0.9854;1.5707963268;-0.7343999946;1.5707963268;-0.1043999842;0.9472;SIDE;4.0249646676432644e-17;0.2260139991;0.6895855717;-0.6880330017;55.6724498976;143.3693021165;78.8905404438;0.008446083;0.00002524;289
290;yellowsaltcube;0;-0.4803999923;1.0082000029;1.0986000338;1.5707963268;-0.3153999877;0.9472;SIDE;0.6964795088;-0.7051303713;0.1330693552;1.9925622552140791e-17;-26.6789923861;-162.1870275481;136.3579234595;0.000554249;0.00001571;290
291;yellowsaltcube;0;-0.5333999916;1.0052000028;-0.2963999868;0.9472;-0.4543999911;1.0002000025;SIDE;0.5053084035;0.6162982933;0.3309127505;0.5053084035;-157.7467128579;58.3279068224;26.2982168297;0.011422872;0.000116975;291
292;yellowsaltcube;0;-0.6243999926;0.9762000014;-0.3033999872;1.5707963268;-0.3383999888;0.9472;SIDE;0.511267796;-0.5865815636;-0.3648733351;0.511267796;167.8951250684;-40.4635340823;125.4313468028;0.012209729;0.000065665;292
293;yellowsaltcube;0;-0.789399994;0.9472;-0.610399992;0.9472;-0.2473999878;0.9472;SIDE;-0.4795707752;0.6687231272;0.304685284;-0.4795707752;160.0184538186;-78.5750035928;61.4992817193;0.006405742;0.000020485;293
294;yellowsaltcube;0;-0.9854;1.5707963268;-0.4983999899;1.5707963268;-0.2403999874;1.2702000056;SIDE;0.511267796;-0.5865815636;-0.3648733351;0.511267796;143.7478339828;-34.8367270331;126.5626185027;0.006581293;0.000057399;294
295;yellowsaltcube;0;-0.5083999904;0.9662000009;-0.2163999863;0.9472;-0.5563999927;1.0812000031;SIDE;-0.4943194361;-0.2901381811;0.6535414493;0.4943194361;148.9200622994;-76.0667674069;32.4733540219;0.011724643;0.000104977;295
296;yellowsaltcube;0;-0.6543999941;0.9472;-0.5093999904;0.9472;-0.2783999892;0.9472;SIDE;0.5005674798;0.387897819;-0.5902539101;-0.5005674798;169.2353915586;-30.3383472972;28.9739548532;0.007528263;0.00002975;296
297;yellowsaltcube;2.7755575615628909e-16;-0.5543999926;1.0182000034;1.0986000338;1.5707963268;-0.3463999892;0.9472;SIDE;0.4991784402;-0.3883309185;0.5923182146;-0.4991784402;-167.9164364479;28.46207999;132.8816313338;0.002211592;0.000021719;297
298;yellowsaltcube;0;-0.5823999939;0.969200001;-0.4633999915;1.0192000034;-0.2843999895;0.9472;SIDE;-0.4754337637;0.6034987033;0.4286196306;-0.4754337637;162.5977362294;-29.2453540973;62.8613732273;0.015635968;0.000062974;298
299;yellowsaltcube;0;-0.590399991;0.9472;-0.2463999877;0.9472;-0.2973999869;1.0002000025;SIDE;0.7970124796;0.5608544349;-0.2240834894;-3.4824518216537877e-17;63.0464667346;141.1656499425;-24.9319063218;0.008017203;0.000067724;299
300;yellowsaltcube;0;-0.474399992;0.9472;1.0986000338;1.5707963268;-0.320399988;0.9472;SIDE;0;0.1642847868;0.69978625;-0.6952047994;28.9140108396;164.1198737482;136.9571514716;0.001012554;0.000021571;300
301;yellowsaltcube;0;-0.9854;1.5707963268;-0.5873999909;1.5707963268;-0.1143999847;0.9712000011;SIDE;0.511267796;-0.5865815636;-0.3648733351;0.511267796;145.7517826083;-39.9266469108;126.4208677032;0.012865105;0.000064164;301
302;yellowsaltcube;0;-0.4843999925;0.9562000004;-0.2403999874;0.9472;-0.4583999913;1.1122000046;SIDE;2.7075122759309312e-16;0.2138304444;0.6628255096;0.7175924225;-63.3116773509;-154.002195759;25.3611960398;0.009675316;0.000102505;302
303;yellowsaltcube;0;-0.4953999898;0.9802000016;-0.1983999854;0.9472;-0.5783999937;1.1152000047;SIDE;-0.4943194361;-0.2901381811;0.6535414493;0.4943194361;147.7867219409;-76.7842470787;32.4552794766;0.010981437;0.000149039;303
304;yellowsaltcube;0;-0.7363999947;0.9472;-0.5793999938;0.9472;-0.2833999895;0.9472;SIDE;0.5047525232;-0.3253727208;0.6201470577;-0.5047525232;-169.1933817409;64.6005043349;46.3780421102;0.007990802;0.00001915;304
305;yellowsaltcube;0;-0.9854;1.5647963298;-0.6383999933;1.3802000075;-0.1603999869;0.9472;SIDE;0.7090536522;-0.6716468154;0.2147870423;7.8289070305751843e-17;-61.7870794133;-150.3298132556;71.7077461356;0.017052852;0.000116558;305
306;yellowsaltcube;0;-0.9854;1.5707963268;-0.7763999966;1.5707963268;-0.1573999867;1.4042000087;SIDE;0.5094657423;0.5740588821;0.3890317658;0.5094657423;-146.5892667338;22.3665221456;24.6645351265;0.010727095;0.000049805;306
307;yellowsaltcube;0;-0.9854;1.5707963268;-0.3183999879;1.4502000076;-0.5673999932;1.5707963268;SIDE;0.7013839998;-0.6962103611;0.152812362;1.3850403586225055e-16;-26.1162804178;-141.7475808726;114.2146064789;0.008822579;0.00006189;307
308;yellowsaltcube;0;-0.5733999935;1.0292000039;-0.4763999921;1.0182000034;-0.252399988;0.9472;SIDE;0.7344117326;0.6705117564;-0.105135111;-9.4482340022725154e-17;19.1517020172;169.0204884552;61.542659485;0.018682608;0.000144024;308
309;yellowsaltcube;0;-0.9854;1.5707963268;-0.7183999938;1.5707963268;-0.1023999841;0.9472;SIDE;2.7423511121101078e-16;0.1059260195;0.6977401069;0.7084761264;-19.717145528;-149.4799107702;28.8549239951;0.009736739;0.000034027;309
310;yellowsaltcube;0;-0.9854;1.5707963268;-0.9143999966;1.5707963268;-0.0133999832;1.0032000027;SIDE;0.7112729317;0.700443625;-0.0589028421;-2.1462319045660188e-16;7.2430030229;145.1408483223;27.9797831995;0.014738332;0.000059468;310
311;yellowsaltcube;0;-0.9854;1.5707963268;-0.6903999925;1.5707963268;-0.1273999853;0.9472;SIDE;1.5944049721620082e-16;-0.2447288799;-0.6747148721;0.6963243618;59.0275155326;141.7863632836;52.9667570936;0.006565745;0.000014145;311
312;yellowsaltcube;0;-0.2643999886;1.5707963268;-0.0743999861;1.5707963268;-0.9854;1.5707963268;SIDE;-0.4885844776;0.5644650923;0.4516077679;-0.4885844776;141.0243992015;6.7367307294;77.6228561188;0.000304448;0.000014264;312
313;yellowsaltcube;0;-0.611399992;0.9952000023;-0.4373999903;0.9472;-0.3053999873;0.9472;SIDE;0.5005674798;0.387897819;-0.5902539101;-0.5005674798;164.7333768719;-34.823710906;28.9819040784;0.0058619;0.000065179;313
314;yellowsaltcube;0;-0.273399989;0.9472;-0.8883999954;0.9472;-0.7923999941;0.9472;SIDE;0.7096534593;0.2087286852;0.6729222122;-3.9111449751986236e-17;-179.5966636025;68.7797203437;71.2291775198;0.012847403;0.000081322;314
315;yellowsaltcube;0;-0.9854;1.5707963268;-0.7933999941;1.5707963268;-0.162399987;1.4002000085;SIDE;0.5005674798;0.387897819;-0.5902539101;-0.5005674798;144.9301114048;-25.3101688085;29.0303262178;0.013740867;0.000072336;315
316;yellowsaltcube;0;-0.6993999929;0.9472;1.0986000338;1.5707963268;-0.209399986;0.9472;SIDE;0.9999624961;0.0058777614;-0.006360679;-2.4980277284580796e-16;-20.8015438431;-23.9115337248;-155.1828955187;0.000227061;0.000001868;316
317;yellowsaltcube;0;-0.6693999948;0.9472;1.0986000338;1.5707963268;-0.2393999874;0.9472;SIDE;2.2204322481791208e-16;-0.0147242041;-0.003859476;0.9998841444;22.2865377095;20.631303559;-151.1116623255;0.000003288;0.000000022;317
318;yellowsaltcube;0;-0.5733999935;1.0662000024;1.0986000338;1.5707963268;-0.2583999883;0.9472;SIDE;0.7092168913;0.6993592576;-0.0889271046;-2.9351643999107487e-17;15.5983536345;172.4786092238;8.4658622662;0.000031694;0.000022847;318
319;yellowsaltcube;0;-0.4063999888;0.9472;1.0986000338;1.5707963268;-0.5983999914;0.9472;TOP;0.0091443776;-0.5049144821;0.863072492;-0.0091443776;-5.8296229387;-24.7754023418;291.1824397794;0.000295266;0.00000071;319
320;yellowsaltcube;0;-0.6443999936;0.9472;1.0986000338;1.5707963268;-0.3523999895;0.9472;TOP;0.0099037978;-0.5324091059;0.8463712977;-0.0099037978;13.7345340334;0.3935994481;295.2351544286;0.000261743;0.000000649;320
321;yellowsaltcube;0;-0.2923999866;0.9472;-0.8883999954;0.9472;-0.7923999941;0.9472;SIDE;0.7096534593;0.2087286852;0.6729222122;-1.173343492559587e-16;-179.7100457939;68.0766543423;71.2298991263;0.014242547;0.000079744;321
322;yellowsaltcube;0;-0.6783999952;0.9472;-0.4833999925;0.9472;-0.2433999876;0.9472;SIDE;0.5360013116;0.5546989394;0.3430951392;0.5360013116;-164.429357742;32.013533528;-12.1006618096;0.001560823;0.000022949;322
323;yellowsaltcube;0;-0.4823999924;0.9472;-0.2083999859;0.9472;-0.5173999908;0.9472;SIDE;0.6591298789;0.181860487;-0.313085242;-0.6591298789;109.3667466552;-50.0026565451;-101.7824447186;0.000644811;0.000016668;323
324;yellowsaltcube;0;-0.7993999944;0.9472;-0.611399992;0.9472;-0.273399989;0.9472;SIDE;-0.4931554895;0.6602540478;0.2786752925;-0.4931554895;160.4965662034;-83.766386232;53.5008481109;0.005109887;0.000009984;324
325;yellowsaltcube;0;-0.5333999916;1.0282000038;-0.390399988;1.0542000018;-0.3223999881;0.9762000014;SIDE;-0.4754337637;0.6034987033;0.4286196306;-0.4754337637;160.1410753834;-23.4855650987;62.5354799927;0.021602839;0.000113094;325
326;yellowsaltcube;0;-0.9854;1.3262000082;-0.7613999959;1.4192000094;-0.0943999838;0.9472;SIDE;-0.4908197988;0.6434176169;0.3228089535;-0.4908197988;144.059658695;-65.3302897023;77.2563621019;0.019031253;0.000160368;326
327;yellowsaltcube;0;-0.9854;1.5707963268;-0.7153999937;1.5707963268;-0.120399985;0.9472;SIDE;1.1777767487714942e-16;0.1294039258;0.6952918143;0.7069822607;-24.2573377701;-151.7594958379;92.456558272;0.007477676;0.000019448;327
328;yellowsaltcube;0;1.0326000307;1.5707963268;-0.7333999945;0.9472;-0.2453999877;0.9472;TOP;-8.3112493929122976e-17;0.9966377143;0.0776284984;0.0262122624;-30.9122870951;-26.3664454197;300.1277969753;0.000011744;0.000000023;328
329;yellowsaltcube;0;-0.9854;1.5707963268;-0.7033999931;1.5707963268;-0.121399985;0.9472;SIDE;0.7025522175;0.6958492517;-0.1490442906;-1.1852033880702117e-16;23.2453596201;151.2506689037;93.9726672247;0.008867028;0.000029241;329
330;yellowsaltcube;0;-0.9854;1.5707963268;-0.3713999904;1.3102000075;-0.0183999834;1.3302000084;SIDE;0.5242168285;0.5469324014;0.3889195055;0.5242168285;-145.3126710859;14.1955719719;-2.626298417;0.008418524;0.00005661;330
331;yellowsaltcube;0;-0.4153999892;0.9472;1.0986000338;1.5707963268;-0.5723999934;0.9472;SIDE;0.7070248589;-0.0076825229;-0.0131406463;0.7070248589;22.0715892312;20.574961736;-143.815044983;0.000000481;0.000000001;331
332;yellowsaltcube;0;-0.5133999906;0.9472;1.0986000338;1.5707963268;-0.3813999909;0.9472;SIDE;1.1102559111327673e-16;-0.0072283294;-0.0026441799;0.9999703793;-0.1664088634;20.1965492118;-139.0513324307;0.00000838;0.000000353;332
333;yellowsaltcube;0;-0.2323999871;0.9472;-0.8763999981;0.9472;-0.811399995;0.9472;SIDE;1.5994591727650694e-16;-0.6832253601;0.2267045601;0.6941240161;173.8516125612;-75.2157128566;78.3991741488;0.007040362;0.000040945;333
334;yellowsaltcube;0;-0.5103999905;0.9582000005;-0.2653999886;0.9472;-0.5273999913;1.0872000034;SIDE;0.5096885271;0.6242777961;0.301185066;0.5096885271;-155.7907898257;67.4193829378;86.8967847357;0.015164635;0.00015782;334
335;yellowsaltcube;0;-0.9854;1.2542000048;-0.7813999968;1.3912000081;-0.0833999865;0.9472;SIDE;-0.4908197988;0.6434176169;0.3228089535;-0.4908197988;144.343635838;-67.9649630102;77.2963841749;0.013726793;0.000094132;335
336;yellowsaltcube;0;-0.9854;1.5707963268;-0.6153999922;1.5707963268;-0.1163999848;1.4672000084;SIDE;0.5360013116;0.5546989394;0.3430951392;0.5360013116;-140.455036943;26.3629533886;-8.3843482713;0.004509496;0.000037347;336
337;yellowsaltcube;0;-0.5693999933;0.9472;1.0986000338;1.5707963268;-0.4173999893;0.9472;SIDE;0.707005392;0.0119329377;-0.0120148347;-0.707005392;-17.8788902614;-0.55471578;-144.970535565;0.000184792;0.000000328;337
338;yellowsaltcube;0;-0.6553999941;0.9472;-0.521399991;0.9472;-0.2873999864;0.9472;SIDE;0.5155366319;0.5775855162;0.3672042126;0.5155366319;-172.7931283024;31.5876534283;83.0671569123;0.006185864;0.0000197;338
339;yellowsaltcube;0;-0.5273999913;0.9472;-0.2903999865;0.9472;-0.4933999897;1.0382000043;SIDE;0.5096885271;0.6242777961;0.301185066;0.5096885271;-157.2643282748;66.2301889623;86.8576551547;0.017093414;0.000202115;339
340;yellowsaltcube;0;-0.6073999918;0.9472;1.0986000338;1.5707963268;-0.3823999909;0.9472;SIDE;0.707057463;-0.0096406926;-0.0068223892;0.707057463;21.2502101722;-6.3186490264;-146.6434705137;0.000000535;0.000000001;340
341;yellowsaltcube;0;-0.6883999924;0.9472;-0.5783999937;0.9472;-0.2713999889;0.9472;SIDE;0.5040805704;0.5821499825;0.3910331891;0.5040805704;-178.9938415174;23.6122390153;89.9180280293;0.006793282;0.000021599;341
342;yellowsaltcube;0;1.0326000307;1.5707963268;-0.410399989;0.9472;-0.6023999916;0.9472;TOP;-0.0185348685;0.7596209238;-0.6498376485;0.0185348685;-30.3793548409;-26.3249351196;289.9418131523;0.000061097;0.000000105;342
343;yellowsaltcube;0;-0.5343999916;1.0082000029;-0.390399988;0.9472;-0.3533999895;0.9472;SIDE;0.5075928401;-0.3987818112;0.5706768652;-0.5075928401;-167.3824053239;24.1545316991;44.9778713379;0.01163495;0.000075312;343
344;yellowsaltcube;0;-0.8553999971;1.5707963268;-0.9854;1.5707963268;-0.209399986;0.9472;SIDE;0.6591298789;-0.313085242;-0.181860487;0.6591298789;92.3960789809;-45.503230493;-82.5920380668;0.008023771;0.000061865;344
345;yellowsaltcube;0;-0.43139999;0.9842000018;-0.3323999885;0.9472;-0.2813999894;0.9472;SIDE;1.9612671482016931e-16;-0.1110571426;-0.6978384822;0.7075929366;18.0843825703;160.5111814088;49.1307439182;0.004780637;0.000069811;345
346;yellowsaltcube;0;-0.7383999948;0.9472;-0.8633999975;0.9472;-0.2163999863;1.1652000038;TOP;-1.5142889079971027e-17;0.9164557526;-0.2141448857;-0.3380100909;97.932477286;-24.4506740499;244.9530052591;0.003643118;0.000051189;346
347;yellowsaltcube;0;-0.9854;1.5707963268;-0.473399992;1.5707963268;-0.4593999913;1.5707963268;SIDE;0.707627699;-0.699973195;0.0964394419;1.9611708003264575e-17;-16.7907123573;-139.8050454824;72.2562131721;0.002196724;0.000008358;347
348;yellowsaltcube;0;-0.3073999874;0.9472;-0.209399986;0.9472;-0.5993999914;1.0592000021;SIDE;-0.4913201012;0.5843332886;0.4192418445;-0.4913201012;167.45548534;-3.9308980772;117.3771645373;0.010302608;0.000064975;348
349;yellowsaltcube;0;-0.4803999923;1.0242000037;-0.3313999885;0.9472;-0.2973999869;0.9472;SIDE;-5.939211236717746e-17;-0.137925536;-0.6997053114;0.7009914577;23.2730134988;161.2769526208;114.6804643131;0.002866943;0.000070791;349
350;yellowsaltcube;0;-0.9243999971;1.5707963268;-0.0983999839;1.5707963268;-0.9854;1.5707963268;SIDE;-0.4908197988;-0.3228089535;0.6434176169;0.4908197988;126.5974573864;-62.0765112438;76.6156451199;0.000092262;0.000026942;350
351;yellowsaltcube;0;-0.9854;1.5707963268;-0.8053999947;1.5707963268;-0.0693999858;0.9472;SIDE;0.6687162525;-0.7200992582;0.1851367929;4.1505759001380741e-17;-52.97770422;-145.0767612774;145.3007310747;0.008270448;0.000034518;351
